split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.bond_mean_squared_excess,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_common_heavy.bond_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.bond_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_common_heavy.ligand_environment_overlap_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.ligand_environment_overlap_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_common_heavy.ligand_self_overlap_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.ligand_self_overlap_violations,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_common_heavy.local_configuration_flips,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.local_configuration_flips,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_common_heavy.severe_overlap_mean_squared,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_common_heavy.severe_overlap_mean_squared,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.assessed_tail_valid_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.chemistry.checked_centres,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.chemistry.checked_centres,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.anomaly_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_anomaly_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p90,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p90,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p95,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p95,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p99,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p99,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.finite_mean_squared_severity,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.finite_mean_squared_severity,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.maximum,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.maximum,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.mean,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.mean,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p50,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p50,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p90,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p90,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p95,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p95,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p99,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p99,47,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.angle_degrees.threshold,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.angle_degrees.threshold,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.anomaly_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.anomaly_frame_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_anomaly_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_anomaly_fraction,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p90,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p95,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p99,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.maximum,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.maximum,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.mean,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.mean,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p50,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p50,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p90,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p90,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p95,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p95,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p99,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p99,71,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.finite_mean_squared_severity,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.finite_mean_squared_severity,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.count,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.maximum,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.mean,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,Linear,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,all,NeuralMD,Reference_Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.p50,90,0.0,0.0,0.0,1.0,0.0,0.0
